film_id,"title","release_date",release_week,"runtime",budget,revenue,profit,animation,adventure,action,comedy,crime,drama,fantasy,family,history,horror,music,mystery,romance,science fiction,thriller,war,western,"genres",hit,num_bankable_actor
183,"The Wizard","1989-12-15",50,"100.",6000000,14278900,1139450.0000,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",0,0
184,"Jackie Brown","1997-12-24",51,"154.",12000000,39673162,7836581.0000,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",0,0
185,"A Clockwork Orange","1971-12-18",50,"136.",2200000,26589000,11094500.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",0,0
186,"Lucky Number Slevin","2006-02-24",8,"110.",27000000,56308881,1154440.5000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,1
187,"Sin City","2005-04-01",13,"124.",40000000,158733820,39366910.0000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,1
189,"Sin City: A Dame to Kill For","2014-08-20",33,"102.",65000000,39407616,-45296192.0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,1
192,"The Name of the Rose","1986-09-24",38,"130.",20000000,77200000,18600000.0000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",0,1
193,"Star Trek: Generations","1994-11-17",46,"118.",38000000,120000000,22000000.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",0,0
194,"Amélie","2001-04-25",16,"122.",10000000,173921954,76960977.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1,0
196,"Back to the Future Part III","1990-05-25",20,"118.",40000000,244527583,82263791.5000,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
197,"Braveheart","1995-05-24",21,"177.",72000000,210000000,33000000.0000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",0,1
199,"Star Trek: First Contact","1996-11-21",46,"111.",46000000,150000000,29000000.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",0,0
200,"Star Trek: Insurrection","1998-12-10",49,"103.",70000000,118000000,-11000000.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",0,0
201,"Star Trek: Nemesis","2002-12-13",49,"117.",60000000,67312826,-26343587.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",0,0
203,"Mean Streets","1973-10-02",39,"110.",500000,3000000,1000000.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,0
205,"Hotel Rwanda","2004-09-11",36,"121.",17500000,38000000,1500000.0000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",0,0
207,"Dead Poets Society","1989-06-02",22,"129.",16400000,235860116,101530058.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",1,1
213,"North by Northwest","1959-07-07",27,"136.",4000000,13275000,2637500.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,0
214,"Saw III","2006-10-27",43,"108.",10000000,163876815,71938407.5000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1,0
215,"Saw II","2005-10-28",43,"92.0",4000000,152925093,72462546.5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}]",1,0
217,"Indiana Jones and the Kingdom of the Crystal Skull","2008-05-21",20,"122.",185000000,786636033,208318016.5000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",1,1
218,"The Terminator","1984-10-26",43,"108.",6400000,78371200,32785600.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,1
219,"Volver","2006-03-16",11,"121.",12899867,85582407,29891336.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
220,"East of Eden","1955-03-09",10,"115.",1,5,1.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
223,"Rebecca","1940-04-12",14,"130.",1288000,6000000,1712000.0000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,0
226,"Boys Don't Cry","1999-09-02",35,"118.",2000000,11540607,3770303.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
227,"The Outsiders","1983-03-25",12,"91.0",10000000,33697647,6848823.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1
231,"Syriana","2005-11-23",47,"128.",50000000,94000000,-3000000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,1
232,"Rumble Fish","1983-10-20",42,"94.0",10000000,2494480,-8752760.0000,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
235,"Stand by Me","1986-08-22",33,"89.0",8000000,52287414,18143707.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
236,"Muriel's Wedding","1994-09-29",39,"106.",3000000,15119639,4559819.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
237,"Young Adam","2003-09-26",38,"93.0",6400000,2500000,-5150000.0000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",0,0
238,"The Godfather","1972-03-14",11,"175.",6000000,245066411,116533205.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1,0
239,"Some Like It Hot","1959-03-18",11,"122.",2883848,25000000,9616152.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
240,"The Godfather: Part II","1974-12-20",50,"200.",13000000,47542841,10771420.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,0
241,"Natural Born Killers","1994-08-25",34,"119.",34000000,50282766,-8858617.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,1
242,"The Godfather: Part III","1990-12-24",51,"162.",54000000,136766062,14383031.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
243,"High Fidelity","2000-03-17",11,"113.",30000000,47126295,-6436852.5000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",0,0
244,"King Kong","1933-04-07",14,"100.",672000,10000000,4328000.0000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",0,0
245,"About a Boy","2002-04-26",16,"101.",27000000,129000000,37500000.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
248,"Pocketful of Miracles","1961-12-18",51,"136.",2900000,5000000,-400000.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
251,"Ghost","1990-07-12",27,"127.",22000000,505000000,230500000.0000,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",1,0
252,"Willy Wonka & the Chocolate Factory","1971-06-29",26,"100.",3000000,4000000,-1000000.0000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0,0
253,"Live and Let Die","1973-07-05",26,"121.",7000000,161777836,73888918.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1,1
254,"King Kong","2005-12-14",50,"187.",207000000,550000000,68000000.0000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",1,0
257,"Oliver Twist","2005-09-23",38,"130.",50000000,42093706,-28953147.0000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,0
261,"Cat on a Hot Tin Roof","1958-02-17",7,"108.",3000000,17570324,5785162.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
266,"Contempt","1963-10-21",42,"103.",900000,528428,-635786.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
268,"Batman","1989-06-23",25,"126.",35000000,411348924,170674462.0000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",1,0
272,"Batman Begins","2005-06-10",23,"140.",150000000,374218673,37109336.5000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1
274,"The Silence of the Lambs","1991-02-01",4,"119.",19000000,272742922,117371461.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1,0
275,"Fargo","1996-04-05",13,"98.0",7000000,60611975,23305987.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
277,"Underworld","2003-09-19",37,"121.",22000000,95708457,25854228.5000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0
278,"The Shawshank Redemption","1994-09-23",38,"142.",25000000,28341469,-10829265.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,0
279,"Amadeus","1984-10-26",43,"160.",18000000,51973029,7986514.5000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",0,0
280,"Terminator 2: Judgment Day","1991-07-01",26,"137.",100000000,520000000,160000000.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1,1
281,"Strange Days","1995-10-13",41,"145.",42000000,7959291,-38020354.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,0
284,"The Apartment","1960-06-15",24,"125.",3000000,25000000,9500000.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
285,"Pirates of the Caribbean: At World's End","2007-05-19",19,"169.",300000000,961000000,180500000.0000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",1,1
287,"Bull Durham","1988-06-15",24,"108.",7000000,50888000,18444000.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
288,"High Noon","1952-03-27",12,"85.0",730000,8000000,3270000.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[{'id': 37, 'name': 'Western'}]",0,0
289,"Casablanca","1942-11-26",47,"102.",878000,10462500,4353250.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
290,"Barton Fink","1991-08-01",30,"116.",9000000,6153939,-5923030.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
291,"Riding Giants","2004-07-09",27,"105.",2600000,3166000,-1017000.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 99, 'name': 'Documentary'}]",0,0
292,"Dave Chappelle's Block Party","2005-09-12",37,"100.",3000000,11718595,2859297.5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",0,0
294,"Desert Hearts","1985-10-01",39,"96.0",350000,2400000,850000.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
296,"Terminator 3: Rise of the Machines","2003-07-02",26,"109.",200000000,435000000,17500000.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,1
297,"Meet Joe Black","1998-11-12",45,"178.",90000000,142940100,-18529950.0000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,1
298,"Ocean's Thirteen","2007-06-07",22,"122.",85000000,311312624,70656312.0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1,2
300,"The Science of Sleep","2006-02-11",6,"105.",6000000,9524340,-1237830.0000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0,0
302,"Swimming Pool","2003-05-18",20,"102.",7800000,22441323,3420661.5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,0
303,"Notorious","1946-08-15",32,"102.",2000000,24464742,10232371.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
306,"Beverly Hills Cop III","1994-05-24",21,"104.",50000000,119208989,9604494.5000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0
308,"Broken Flowers","2005-05-17",20,"105.",10000000,45742101,12871050.5000,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",0,0
310,"Bruce Almighty","2003-05-23",20,"101.",80000000,484572835,162286417.5000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",1,1
313,"Snow Cake","2006-02-09",6,"112.",12000000,1381665,-11309167.5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0
314,"Catwoman","2004-07-22",29,"104.",100000000,82102379,-58948810.5000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",0,0
319,"True Romance","1993-09-09",36,"120.",12500000,12281551,-6359224.5000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",0,1
320,"Insomnia","2002-05-24",20,"118.",46000000,113714830,10857415.0000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,1
321,"Mambo Italiano","2003-06-06",22,"92.0",4361898,3031801,-2845997.5000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
322,"Mystic River","2003-10-07",40,"138.",25000000,156822020,53411010.0000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1,0
326,"Snakes on a Plane","2006-08-06",32,"105.",33000000,62022014,-1988993.0000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,0
327,"Brother","2000-09-09",36,"114.",12000000,15250000,-4375000.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
329,"Jurassic Park","1993-06-11",23,"127.",63000000,920100000,397050000.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
330,"The Lost World: Jurassic Park","1997-05-23",20,"129.",73000000,229074524,41537262.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
331,"Jurassic Park III","2001-07-18",28,"92.0",93000000,368780809,91390404.5000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
334,"Magnolia","1999-12-08",49,"188.",37000000,48451803,-12774098.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,1
335,"Once Upon a Time in the West","1968-12-21",50,"175.",5000000,5321508,-2339246.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[{'id': 37, 'name': 'Western'}]",0,0
338,"Good bye, Lenin!","2003-02-09",6,"121.",4800000,79384880,34892440.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
339,"Night on Earth","1991-10-03",39,"129.",3500000,2015810,-2492095.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
340,"Everything is Illuminated","2005-09-16",37,"106.",7000000,2697930,-5651035.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
345,"Eyes Wide Shut","1999-07-14",28,"159.",65000000,162091208,16045604.0000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",0,1
346,"Seven Samurai","1954-04-26",17,"207.",2000000,271841,-1864079.5000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0,0
348,"Alien","1979-05-25",20,"117.",11000000,104931801,41465900.5000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
350,"The Devil Wears Prada","2006-06-30",26,"109.",35000000,326551094,128275547.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1,0
364,"Batman Returns","1992-06-19",24,"126.",80000000,280000000,60000000.0000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1,0
377,"A Nightmare on Elm Street","1984-11-14",46,"91.0",1800000,25504513,10952256.5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}]",0,1
378,"Raising Arizona","1987-03-01",9,"94.0",6000000,29180280,8590140.0000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0
379,"Miller's Crossing","1990-09-21",37,"115.",14000000,5080409,-11459795.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,0
380,"Rain Man","1988-12-11",50,"133.",25000000,412800000,181400000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",1,1
381,"To Catch a Thief","1955-08-03",31,"106.",2500000,8750000,1875000.0000,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0,0
387,"Das Boot","1981-09-16",37,"149.",14000000,85000000,28500000.0000,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]",0,0
388,"Inside Man","2006-03-23",12,"129.",45000000,184376254,47188127.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1,0
389,"12 Angry Men","1957-03-25",12,"96.0",350000,1000000,150000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
